id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29,95,0,13.8462,0,1611158228,788652,1611158228788,1611158229047,259,0
1,28.9,95,0,17.5824,0,1611158243,327652,1611158243327,1611158243586,259,0
2,29,95,0,17.8266,0,1611158257,866651,1611158257866,1611158258130,264,5
3,29,95,0,17.9487,0,1611158272,405651,1611158272405,1611158272668,263,1
4,28.9,95,0,18.0464,0,1611158286,945651,1611158286945,1611158287209,264,1
5,29,95,0,17.8266,0,1611158301,484650,1611158301484,1611158301750,266,2
6,29,95,0,17.7289,0,1611158316,23650,1611158316023,1611158316291,268,2
7,29,95,0,17.7778,0,1611158330,563650,1611158330563,1611158330831,268,0
8,29,95,0,17.7289,0,1611158345,102650,1611158345102,1611158345372,270,2
9,28.9,95,0,17.7534,0,1611158359,642649,1611158359642,1611158359912,270,0
10,29,95,0,17.6313,0,1611158374,182649,1611158374182,1611158374453,271,1
11,28.9,95,0,15.6777,0,1611158388,721649,1611158388721,1611158388993,272,1
12,29,95,0,14.9206,0,1611158403,260648,1611158403260,1611158403534,274,2
13,29,95,0,14.5055,0,1611158417,800648,1611158417800,1611158418091,291,17
14,29,95,0,14.0659,0,1611158432,339648,1611158432339,1611158432615,276,15
