id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.7,95,0,13.7241,0,1611155814,869464,1611155814869,1611155814985,116,0
1,28.7,95,0,13.6752,0,1611155832,908463,1611155832908,1611155833109,201,85
2,28.6,95,0,13.2112,0,1611155850,948463,1611155850948,1611155851132,184,17
3,28.7,95,0,12.8938,0,1611155868,988463,1611155868988,1611155869154,166,18
4,28.7,95,0,12.4542,0,1611155887,27462,1611155887027,1611155887172,145,21
5,28.7,95,0,12.381,0,1611155905,66461,1611155905066,1611155905161,95,50
6,28.7,95,0,12.21,0,1611155923,106462,1611155923106,1611155923221,115,20
7,28.7,95,0,12.8938,0,1611155941,145460,1611155941145,1611155941345,200,85
8,28.7,95,0,12.2833,0,1611155959,184460,1611155959184,1611155959367,183,17
9,28.7,95,0,12.3565,0,1611155977,223460,1611155977223,1611155977389,166,17
10,28.8,95,0,12.7717,0,1611155995,262459,1611155995262,1611155995414,152,14
11,28.8,95,0,12.2344,0,1611156013,301459,1611156013301,1611156013434,133,19
12,28.8,95,0,12.1856,0,1611156031,340458,1611156031340,1611156031456,116,17
13,28.7,95,0,12.0391,0,1611156049,379458,1611156049379,1611156049581,202,86
14,28.7,95,0,13.4554,0,1611156067,418458,1611156067418,1611156067601,183,19
