id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,94,0,0,0,1611090772,187516,1611090772187,1611090772353,166,0
1,30.1,94,0,0,0,1611090788,222516,1611090788222,1611090788326,104,62
2,30.1,94,0,0,0,1611090804,257516,1611090804257,1611090804401,144,40
3,30.1,94,0,0,0,1611090820,292515,1611090820292,1611090820479,187,43
4,30.1,95,0,0,0,1611090836,327515,1611090836327,1611090836405,78,109
5,30.1,94,0,0,0,1611090852,362515,1611090852362,1611090852529,167,89
6,30.2,94,0,0,0,1611090868,397514,1611090868397,1611090868504,107,60
7,30.1,95,0,0,0,1611090884,431514,1611090884431,1611090884580,149,42
8,30.1,94,0,0,0,1611090900,466514,1611090900466,1611090900555,89,60
9,30.3,94,0,0,0,1611090916,501513,1611090916501,1611090916632,131,42
10,30.1,94,0,0,0,1611090932,536512,1611090932536,1611090932707,171,40
11,30.1,94,0,0,0,1611090948,571512,1611090948571,1611090948683,112,59
12,30.1,94,0,0,0,1611090964,606511,1611090964606,1611090964759,153,41
13,30.1,94,0,0,0,1611090980,642511,1611090980642,1611090980733,91,62
14,30.2,94,0,0,0,1611090996,677511,1611090996677,1611090996809,132,41
