id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.700001,95,0,0,0,1611176390,748096,1611176390748,1611176390969,221,0
1,28.700001,95,0,0,0,1611176411,794095,1611176411794,1611176411962,168,53
2,28.9,95,0,0,0,1611176432,839095,1611176432839,1611176433057,218,50
3,28.9,95,0,0,0,1611176453,884094,1611176453884,1611176454049,165,53
4,28.9,95,0,0,0,1611176474,928094,1611176474928,1611176475145,217,52
5,29,95,0,0,0,1611176495,973093,1611176495973,1611176496134,161,56
6,28.9,95,0,0,0,1611176517,19093,1611176517019,1611176517228,209,48
7,29,95,0,0,0,1611176538,63093,1611176538063,1611176538220,157,52
8,29,95,0,0,0,1611176559,108092,1611176559108,1611176559210,102,55
9,29,95,0,0,0,1611176580,153092,1611176580153,1611176580303,150,48
10,28.9,95,0,0,0,1611176601,198090,1611176601198,1611176601397,199,49
11,29,95,0,0,0,1611176622,244090,1611176622244,1611176622392,148,51
12,29,95,0,0,0,1611176643,289090,1611176643289,1611176643486,197,49
13,29,95,0,0,0,1611176664,334089,1611176664334,1611176664479,145,52
14,29,95,0,0,0,1611176685,379089,1611176685379,1611176685573,194,49
