id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29,95,0,13.8462,0,1611158230,796652,1611158230796,1611158231093,297,0
1,28.9,95,0,17.5824,0,1611158245,335652,1611158245335,1611158245634,299,2
2,29,95,0,17.8266,0,1611158259,874655,1611158259874,1611158260176,302,3
3,29,95,0,17.9487,0,1611158274,413651,1611158274413,1611158274714,301,1
4,28.9,95,0,18.0464,0,1611158288,953651,1611158288953,1611158289258,305,4
5,29,95,0,17.8266,0,1611158303,492655,1611158303492,1611158303810,318,13
6,29,95,0,17.7289,0,1611158318,31650,1611158318031,1611158318337,306,12
7,29,95,0,17.7778,0,1611158332,571650,1611158332571,1611158332776,205,101
8,29,95,0,17.7289,0,1611158347,111650,1611158347111,1611158347307,196,9
9,28.9,95,0,17.7534,0,1611158361,651649,1611158361651,1611158361960,309,113
10,29,95,0,17.6313,0,1611158376,190649,1611158376190,1611158376501,311,2
11,28.9,95,0,15.6777,0,1611158390,729649,1611158390729,1611158391041,312,1
12,29,95,0,14.9206,0,1611158405,269648,1611158405269,1611158405479,210,102
13,29,95,0,14.5055,0,1611158419,808648,1611158419808,1611158420140,332,122
14,29,95,0,14.0659,0,1611158434,348648,1611158434348,1611158434560,212,120
