id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,95,0,8.89,0,1611164257,315588,1611164257315,1611164257415,100,0
1,29.6,95,0,8.62,0,1611164270,857587,1611164270857,1611164271009,152,52
2,29.6,95,0,8.69,0,1611164284,401587,1611164284401,1611164284523,122,30
3,29.6,95,0,8.99,0,1611164297,944586,1611164297944,1611164298142,198,76
4,29.6,95,0,8.84,0,1611164311,487586,1611164311487,1611164311590,103,95
5,29.6,95,0,7.03,0,1611164325,30586,1611164325030,1611164325175,145,42
6,29.6,95,0,8.64,0,1611164338,573586,1611164338573,1611164338692,119,26
7,29.7,95,0,7.28,0,1611164352,116585,1611164352116,1611164352312,196,77
8,29.6,95,0,8.96,0,1611164365,660585,1611164365660,1611164365761,101,95
9,29.6,95,0,8.84,0,1611164379,203585,1611164379203,1611164379346,143,42
10,29.6,95,0,8.77,0,1611164392,746584,1611164392746,1611164392965,219,76
11,29.6,95,0,8.62,0,1611164406,289584,1611164406289,1611164406480,191,28
12,29.6,95,0,8.52,0,1611164419,834584,1611164419834,1611164419932,98,93
13,29.6,95,0,8.25,0,1611164433,376584,1611164433376,1611164433476,100,2
14,29.6,95,0,7.84,0,1611164446,921583,1611164446921,1611164447132,211,111
