id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.7,95,0,13.7241,0,1611155811,863470,1611155811863,1611155812015,152,0
1,28.7,95,0,13.6752,0,1611155829,902469,1611155829902,1611155830038,136,16
2,28.6,95,0,13.2112,0,1611155847,942469,1611155847942,1611155848058,116,20
3,28.7,95,0,12.8938,0,1611155865,982472,1611155865982,1611155866184,202,86
4,28.7,95,0,12.4542,0,1611155884,21468,1611155884021,1611155884208,187,15
5,28.7,95,0,12.381,0,1611155902,60468,1611155902060,1611155902229,169,18
6,28.7,95,0,12.21,0,1611155920,99468,1611155920099,1611155920250,151,18
7,28.7,95,0,12.8938,0,1611155938,139466,1611155938139,1611155938272,133,18
8,28.7,95,0,12.2833,0,1611155956,178466,1611155956178,1611155956295,117,16
9,28.7,95,0,12.3565,0,1611155974,217466,1611155974217,1611155974417,200,83
10,28.8,95,0,12.7717,0,1611155992,256465,1611155992256,1611155992442,186,14
11,28.8,95,0,12.2344,0,1611156010,295465,1611156010295,1611156010463,168,18
12,28.8,95,0,12.1856,0,1611156028,334465,1611156028334,1611156028486,152,16
13,28.7,95,0,12.0391,0,1611156046,373464,1611156046373,1611156046509,136,16
14,28.7,95,0,13.4554,0,1611156064,412464,1611156064412,1611156064536,124,12
