id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.700001,95,0,0,0,1611176394,756095,1611176394756,1611176394964,208,0
1,28.700001,95,0,0,0,1611176415,802095,1611176415802,1611176415955,153,55
2,28.9,95,0,0,0,1611176436,847095,1611176436847,1611176437053,206,53
3,28.9,95,0,0,0,1611176457,891094,1611176457891,1611176458042,151,55
4,28.9,95,0,0,0,1611176478,936094,1611176478936,1611176479135,199,48
5,29,95,0,0,0,1611176499,982093,1611176499982,1611176500127,145,54
6,28.9,95,0,0,0,1611176521,26093,1611176521026,1611176521222,196,51
7,29,95,0,0,0,1611176542,71093,1611176542071,1611176542215,144,52
8,29,95,0,0,0,1611176563,116092,1611176563116,1611176563305,189,45
9,29,95,0,0,0,1611176584,161091,1611176584161,1611176584296,135,54
10,28.9,95,0,0,0,1611176605,206090,1611176605206,1611176605393,187,52
11,29,95,0,0,0,1611176626,252090,1611176626252,1611176626386,134,53
12,29,95,0,0,0,1611176647,297089,1611176647297,1611176647480,183,49
13,29,95,0,0,0,1611176668,342089,1611176668342,1611176668472,130,53
14,29,95,0,0,0,1611176689,387089,1611176689387,1611176689485,98,32
