id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.799999,94,0,0,0,1611089332,222912,1611089332222,1611089332415,193,0
1,29.799999,94,0,0,0,1611089345,503911,1611089345503,1611089345728,225,32
2,29.799999,94,0,0,0,1611089358,783911,1611089358783,1611089359003,220,5
3,29.700001,94,0,0,0,1611089372,64911,1611089372064,1611089372351,287,67
4,29.9,94,0,0,0,1611089385,345911,1611089385345,1611089385561,216,71
5,29.9,94,0,0,0,1611089398,626910,1611089398626,1611089398798,172,44
6,29.9,94,0,0,0,1611089411,907910,1611089411907,1611089412185,278,106
7,29.9,94,0,0,0,1611089425,188910,1611089425188,1611089425394,206,72
8,29.9,94,0,0,0,1611089438,469909,1611089438469,1611089438705,236,30
9,29.9,94,0,0,0,1611089451,750909,1611089451750,1611089452017,267,31
10,29.9,94,0,0,0,1611089465,31909,1611089465031,1611089465227,196,71
11,29.9,94,0,0,0,1611089478,312909,1611089478312,1611089478539,227,31
12,29.9,94,0,0,0,1611089491,593908,1611089491593,1611089491852,259,32
13,29.9,94,0,0,0,1611089504,874908,1611089504874,1611089505060,186,73
14,29.9,94,0,0,0,1611089518,155908,1611089518155,1611089518371,216,30
