id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29,95,0,15.238095,0,1611158967,577715,1611158967577,1611158967754,177,0
1,29,95,0,13.308913,0,1611158985,616714,1611158985616,1611158985776,160,17
2,29,95,0,15.067155,0,1611159003,655714,1611159003655,1611159003899,244,84
3,29,95,0,12.112332,0,1611159021,694714,1611159021694,1611159021923,229,15
4,29,95,0,12.136752,0,1611159039,733713,1611159039733,1611159039945,212,17
5,29,95,0,12.161172,0,1611159057,772713,1611159057772,1611159057973,201,11
6,29,95,0,11.648352,0,1611159075,811713,1611159075811,1611159075989,178,23
7,29,95,0,14.212454,0,1611159093,850711,1611159093850,1611159094012,162,16
8,29.1,95,0,11.404151,0,1611159111,889712,1611159111889,1611159112034,145,17
9,29.1,95,0,11.623932,0,1611159129,928712,1611159129928,1611159130160,232,87
10,29.1,95,0,11.746032,0,1611159147,968710,1611159147968,1611159148181,213,19
11,29.1,95,0,12.112332,0,1611159166,7710,1611159166007,1611159166204,197,16
12,29.1,95,0,12.063492,0,1611159184,46710,1611159184046,1611159184227,181,16
13,29.1,95,0,12.185593,0,1611159202,86709,1611159202086,1611159202258,172,9
14,29.1,95,0,14.578754,0,1611159220,125709,1611159220125,1611159220267,142,30
