id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.6,95,0,0,0,1611175170,634820,1611175170634,1611175170783,149,0
1,28.6,95,0,0,0,1611175186,678820,1611175186678,1611175186756,78,71
2,28.6,95,0,0,0,1611175202,722819,1611175202722,1611175202831,109,31
3,28.6,95,0,0,0,1611175218,767819,1611175218767,1611175218909,142,33
4,28.6,95,0,0,0,1611175234,812819,1611175234812,1611175234884,72,70
5,28.6,95,0,0,0,1611175250,859818,1611175250859,1611175250962,103,31
6,28.6,95,0,0,0,1611175266,904818,1611175266904,1611175267038,134,31
7,28.6,95,0,0,0,1611175282,950818,1611175282950,1611175283011,61,73
8,28.6,95,0,0,0,1611175298,995818,1611175298995,1611175299910,915,854
9,28.7,95,0,0,0,1611175315,39817,1611175315039,1611175315269,230,685
10,28.7,95,0,0,0,1611175331,83817,1611175331083,1611175331138,55,175
11,28.6,95,0,0,0,1611175347,128817,1611175347128,1611175347216,88,33
12,28.6,95,0,0,0,1611175363,173816,1611175363173,1611175363294,121,33
13,28.6,95,0,0,0,1611175379,218816,1611175379218,1611175379269,51,70
14,28.6,95,0,0,0,1611175395,264816,1611175395264,1611175395343,79,28
