id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.7,95,0,16.7521,0,1611157862,890274,1611157862890,1611157863079,189,0
1,28.7,95,0,16.7521,0,1611157879,180270,1611157879180,1611157879354,174,15
2,28.7,95,0,12.4786,0,1611157895,470270,1611157895470,1611157895634,164,10
3,28.8,95,0,14.7009,0,1611157911,759268,1611157911759,1611157911915,156,8
4,28.8,95,0,14.6032,0,1611157928,48268,1611157928048,1611157928300,252,96
5,28.8,95,0,14.4811,0,1611157944,337268,1611157944337,1611157944581,244,8
6,28.9,95,0,14.5299,0,1611157960,625267,1611157960625,1611157960861,236,8
7,28.9,95,0,14.5788,0,1611157976,913267,1611157976913,1611157977146,233,3
8,28.9,95,0,14.8718,0,1611157993,202267,1611157993202,1611157993425,223,10
9,28.9,95,0,14.5299,0,1611158009,491266,1611158009491,1611158009709,218,5
10,29,95,0,14.3101,0,1611158025,780266,1611158025780,1611158025988,208,10
11,28.9,95,0,13.9927,0,1611158042,69266,1611158042069,1611158042269,200,8
12,28.9,95,0,13.895,0,1611158058,359265,1611158058359,1611158058551,192,8
13,29,95,0,13.8217,0,1611158074,648265,1611158074648,1611158074832,184,8
14,28.9,95,0,13.7241,0,1611158090,937265,1611158090937,1611158091114,177,7
