id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.7,95,0,13.7241,0,1611155813,867464,1611155813867,1611155814063,196,0
1,28.7,95,0,13.6752,0,1611155831,906463,1611155831906,1611155832085,179,17
2,28.6,95,0,13.2112,0,1611155849,946463,1611155849946,1611155850103,157,22
3,28.7,95,0,12.8938,0,1611155867,986463,1611155867986,1611155868084,98,59
4,28.7,95,0,12.4542,0,1611155886,25462,1611155886025,1611155886152,127,29
5,28.7,95,0,12.381,0,1611155904,64461,1611155904064,1611155904174,110,17
6,28.7,95,0,12.21,0,1611155922,103461,1611155922103,1611155922299,196,86
7,28.7,95,0,12.8938,0,1611155940,143460,1611155940143,1611155940321,178,18
8,28.7,95,0,12.2833,0,1611155958,182460,1611155958182,1611155958344,162,16
9,28.7,95,0,12.3565,0,1611155976,221460,1611155976221,1611155976468,247,85
10,28.8,95,0,12.7717,0,1611155994,260459,1611155994260,1611155994388,128,119
11,28.8,95,0,12.2344,0,1611156012,299459,1611156012299,1611156012412,113,15
12,28.8,95,0,12.1856,0,1611156030,338462,1611156030338,1611156030533,195,82
13,28.7,95,0,12.0391,0,1611156048,377458,1611156048377,1611156048557,180,15
14,28.7,95,0,13.4554,0,1611156066,416458,1611156066416,1611156066579,163,17
