id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.6,95,0,0,0,1611175599,864364,1611175599864,1611175600040,176,0
1,28.6,95,0,0,0,1611175613,408364,1611175613408,1611175613658,250,74
2,28.6,95,0,0,0,1611175626,950364,1611175626950,1611175627175,225,25
3,28.5,95,0,0,0,1611175640,494363,1611175640494,1611175640633,139,86
4,28.5,95,0,0,0,1611175654,36363,1611175654036,1611175654209,173,34
5,28.5,95,0,0,0,1611175667,581363,1611175667581,1611175667827,246,73
6,28.4,95,0,0,0,1611175681,124363,1611175681124,1611175681345,221,25
7,28.5,95,0,0,0,1611175694,670362,1611175694670,1611175694807,137,84
8,28.6,95,0,0,0,1611175708,210362,1611175708210,1611175708378,168,31
9,28.6,95,0,0,0,1611175721,756362,1611175721756,1611175722001,245,77
10,28.6,95,0,0,0,1611175735,298361,1611175735298,1611175735515,217,28
11,28.6,95,0,0,0,1611175748,843361,1611175748843,1611175748977,134,83
12,28.6,95,0,0,0,1611175762,383361,1611175762383,1611175762546,163,29
13,28.7,95,0,0,0,1611175775,927361,1611175775927,1611175776165,238,75
14,28.5,95,0,0,0,1611175789,469360,1611175789469,1611175789678,209,29
