id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,16.75,0,1611161558,408352,1611161558408,1611161558556,148,0
1,29.6,95,0,17.88,0,1611161576,953355,1611161576953,1611161577088,135,13
2,29.5,95,0,15.68,0,1611161595,498352,1611161595498,1611161595623,125,10
3,29.5,95,0,16.21,0,1611161614,43351,1611161614043,1611161614158,115,10
4,29.5,95,0,15.14,0,1611161632,589351,1611161632589,1611161632692,103,12
5,29.5,95,0,16.73,0,1611161651,135350,1611161651135,1611161651232,97,6
6,29.5,95,0,16.63,0,1611161669,680350,1611161669680,1611161669760,80,17
7,29.5,95,0,17.09,0,1611161688,226350,1611161688226,1611161688294,68,12
8,29.5,95,0,17.07,0,1611161706,771349,1611161706771,1611161706802,31,37
9,29.5,95,0,17.14,0,1611161725,316349,1611161725316,1611161725363,47,16
10,29.6,95,0,17.22,0,1611161743,861349,1611161743861,1611161743999,138,91
11,29.5,95,0,16.87,0,1611161762,407348,1611161762407,1611161762533,126,12
12,29.5,95,0,17.02,0,1611161780,952348,1611161780952,1611161781067,115,11
13,29.5,95,0,17.26,0,1611161799,497348,1611161799497,1611161799601,104,11
14,29.5,95,0,17.44,0,1611161818,43347,1611161818043,1611161818136,93,11
