id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,16.65,0,1611162171,124796,1611162171124,1611162171357,233,0
1,29.5,95,0,16.92,0,1611162187,169795,1611162187169,1611162187490,321,88
2,29.5,95,0,16.85,0,1611162203,215795,1611162203215,1611162203466,251,70
3,29.6,95,0,17.02,0,1611162219,260794,1611162219260,1611162219541,281,30
4,29.6,95,0,17.36,0,1611162235,305794,1611162235305,1611162235618,313,32
5,29.6,95,0,16.83,0,1611162251,351794,1611162251351,1611162251695,344,31
6,29.7,95,0,16.8,0,1611162267,396793,1611162267396,1611162267669,273,71
7,29.6,95,0,16.63,0,1611162283,441793,1611162283441,1611162283745,304,31
8,29.6,95,0,16.34,0,1611162299,485793,1611162299485,1611162299824,339,35
9,29.6,95,0,15.51,0,1611162315,531792,1611162315531,1611162315797,266,73
10,29.7,95,0,16.43,0,1611162331,576792,1611162331576,1611162331873,297,31
11,29.6,95,0,13.06,0,1611162347,620792,1611162347620,1611162347949,329,32
12,29.6,95,0,13.82,0,1611162363,666791,1611162363666,1611162363923,257,72
13,29.7,95,0,17.17,0,1611162379,712791,1611162379712,1611162380007,295,38
14,29.7,95,0,16.83,0,1611162395,758791,1611162395758,1611162396079,321,26
