id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,94,0,0,0,1611089752,623689,1611089752623,1611089752875,252,0
1,29.9,94,0,0,0,1611089765,156686,1611089765156,1611089765360,204,48
2,29.9,94,0,0,0,1611089777,687686,1611089777687,1611089777954,267,63
3,29.9,94,0,0,0,1611089790,218685,1611089790218,1611089790446,228,39
4,29.9,94,0,0,0,1611089802,749686,1611089802749,1611089802939,190,38
5,30,95,0,0,0,1611089815,280684,1611089815280,1611089815536,256,66
6,30,95,0,0,0,1611089827,811684,1611089827811,1611089828028,217,39
7,30,95,0,0,0,1611089840,342684,1611089840342,1611089840499,157,60
8,30,95,0,0,0,1611089852,873684,1611089852873,1611089853115,242,85
9,29.9,95,0,0,0,1611089865,404683,1611089865404,1611089865608,204,38
10,29.9,95,0,0,0,1611089877,935683,1611089877935,1611089878205,270,66
11,30,95,0,0,0,1611089890,466683,1611089890466,1611089890696,230,40
12,30,95,0,0,0,1611089902,997683,1611089902997,1611089903188,191,39
13,30,95,0,0,0,1611089915,528685,1611089915528,1611089915783,255,64
14,29.9,95,0,0,0,1611089928,59682,1611089928059,1611089928277,218,37
