id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,0,0,1611093183,186847,1611093183186,1611093183446,260,0
1,30,95,0,0,0,1611093196,721845,1611093196721,1611093196957,236,24
2,30,95,0,0,0,1611093210,256845,1611093210256,1611093210475,219,17
3,30.1,95,0,0,0,1611093223,791845,1611093223791,1611093224094,303,84
4,29.9,95,0,0,0,1611093237,326845,1611093237326,1611093237610,284,19
5,30,95,0,0,0,1611093250,862844,1611093250862,1611093251126,264,20
6,30,94,0,0,0,1611093264,397844,1611093264397,1611093264643,246,18
7,30,94,0,0,0,1611093277,932844,1611093277932,1611093278159,227,19
8,30.1,94,0,0,0,1611093291,468844,1611093291468,1611093291778,310,83
9,30.1,94,0,0,0,1611093305,3843,1611093305003,1611093305296,293,17
10,30.1,94,0,0,0,1611093318,538843,1611093318538,1611093318813,275,18
11,30.1,94,0,0,0,1611093332,73843,1611093332073,1611093332329,256,19
12,30.1,94,0,0,0,1611093345,608842,1611093345608,1611093345806,198,58
13,30.1,94,0,0,0,1611093359,143842,1611093359143,1611093359567,424,226
14,30.1,94,0,0,0,1611093372,678850,1611093372678,1611093372981,303,121
