id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,0,0,1611093184,190840,1611093184190,1611093184465,275,0
1,30,95,0,0,0,1611093197,725839,1611093197725,1611093197981,256,19
2,30,95,0,0,0,1611093211,260839,1611093211260,1611093211498,238,18
3,30.1,95,0,0,0,1611093224,795839,1611093224795,1611093225015,220,18
4,29.9,95,0,0,0,1611093238,330839,1611093238330,1611093238634,304,84
5,30,95,0,0,0,1611093251,866838,1611093251866,1611093252151,285,19
6,30,94,0,0,0,1611093265,401838,1611093265401,1611093265666,265,20
7,30,94,0,0,0,1611093278,936838,1611093278936,1611093279184,248,17
8,30.1,94,0,0,0,1611093292,472838,1611093292472,1611093292700,228,20
9,30.1,94,0,0,0,1611093306,7837,1611093306007,1611093306318,311,83
10,30.1,94,0,0,0,1611093319,542837,1611093319542,1611093319843,301,10
11,30.1,94,0,0,0,1611093333,77837,1611093333077,1611093333354,277,24
12,30.1,94,0,0,0,1611093346,612836,1611093346612,1611093346867,255,22
13,30.1,94,0,0,0,1611093360,147836,1611093360147,1611093360386,239,16
14,30.1,94,0,0,0,1611093373,682836,1611093373682,1611093373902,220,19
