id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,95,0,8.2051,0,1611164643,55338,1611164643055,1611164643125,70,0
1,29.6,95,0,8.3028,0,1611164664,98337,1611164664098,1611164664218,120,50
2,29.6,95,0,7.8877,0,1611164685,142337,1611164685142,1611164685211,69,51
3,29.6,95,0,8.5958,0,1611164706,186336,1611164706186,1611164706222,36,33
4,29.6,95,0,8.9133,0,1611164727,230336,1611164727230,1611164727277,47,11
5,29.7,95,0,8.8889,0,1611164748,274335,1611164748274,1611164748391,117,70
6,29.6,95,0,8.6203,0,1611164769,318335,1611164769318,1611164769384,66,51
7,29.6,95,0,8.3028,0,1611164790,363335,1611164790363,1611164790476,113,47
8,29.6,95,0,8.5226,0,1611164811,406334,1611164811406,1611164811468,62,51
9,29.6,95,0,8.6447,0,1611164832,451334,1611164832451,1611164832562,111,49
10,29.6,95,0,8.4982,0,1611164853,495333,1611164853495,1611164853525,30,81
11,29.6,95,0,8.547,0,1611164874,540333,1611164874540,1611164874652,112,82
12,29.6,95,0,8.2051,0,1611164895,586333,1611164895586,1611164895640,54,58
13,29.6,95,0,9.011,0,1611164916,630332,1611164916630,1611164916734,104,50
14,29.6,95,0,9.1331,0,1611164937,674332,1611164937674,1611164937726,52,52
