id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,0,0,1611096016,610553,1611096016610,1611096016722,112,0
1,29.5,95,0,0,0,1611096028,895553,1611096028895,1611096029009,114,2
2,29.5,95,0,0,0,1611096041,180553,1611096041180,1611096041297,117,3
3,29.5,95,0,0,0,1611096053,466552,1611096053466,1611096053541,75,42
4,29.6,95,0,0,0,1611096065,750552,1611096065750,1611096065824,74,1
5,29.5,95,0,0,0,1611096078,33552,1611096078033,1611096078106,73,1
6,29.5,95,0,0,0,1611096090,315552,1611096090315,1611096090388,73,0
7,29.5,95,0,0,0,1611096102,598551,1611096102598,1611096102670,72,1
8,29.5,95,0,0,0,1611096114,882551,1611096114882,1611096115024,142,70
9,29.5,95,0,0,0,1611096127,167551,1611096127167,1611096127310,143,1
10,29.5,95,0,0,0,1611096139,452551,1611096139452,1611096139600,148,5
12,29.5,95,0,0,0,1611096164,22550,1611096164022,1611096164175,153,5
13,29.5,95,0,0,0,1611096176,307550,1611096176307,1611096176463,156,3
14,29.5,95,0,0,0,1611096188,592550,1611096188592,1611096188751,159,3
