exp1/qos0_64b0ms_1.csv: 49598/49598, 0.96 ms
exp1/qos2_1024b40ms_2.csv: 1484/1484, 18.23 ms
exp1/qos2_1024b40ms_3.csv: 1484/1484, 18.27 ms
exp1/qos2_1024b60ms_1.csv: 992/992, 2.59 ms
exp1/qos2_1024b60ms_2.csv: 992/992, 3.04 ms
exp1/qos2_1024b60ms_3.csv: 992/992, 2.82 ms
exp1/qos2_1024b80ms_1.csv: 746/746, 2.72 ms
exp1/qos2_1024b80ms_2.csv: 746/746, 2.65 ms
exp1/qos2_1024b80ms_3.csv: 746/746, 2.64 ms
exp1/qos2_1024b100ms_1.csv: 598/598, 2.67 ms
exp1/qos2_1024b100ms_2.csv: 598/598, 2.65 ms
exp1/qos2_1024b100ms_3.csv: 598/598, 2.59 ms

exp1/qos0_4096b0ms_1.csv: 47998/47998, 16.14 ms
exp1/qos0_4096b0ms_2.csv: 48142/48142, 16.14 ms
exp1/qos0_4096b0ms_3.csv: 47679/47679, 16.22 ms
exp1/qos0_4096b20ms_1.csv: 2936/2936, 19.84 ms
exp1/qos0_4096b20ms_2.csv: 2931/2931, 19.74 ms
exp1/qos0_4096b20ms_3.csv: 2931/2931, 19.91 ms
exp1/qos0_4096b40ms_1.csv: 1483/1483, 17.96 ms
exp1/qos0_4096b40ms_2.csv: 1482/1482, 17.48 ms
exp1/qos0_4096b40ms_3.csv: 1483/1483, 17.89 ms
exp1/qos0_4096b60ms_1.csv: 992/992, 2.65 ms
exp1/qos0_4096b60ms_2.csv: 992/992, 2.65 ms
exp1/qos0_4096b60ms_3.csv: 992/992, 2.62 ms
exp1/qos0_4096b80ms_1.csv: 745/745, 2.63 ms
exp1/qos0_4096b80ms_2.csv: 745/745, 2.65 ms
exp1/qos0_4096b80ms_3.csv: 745/745, 2.65 ms
exp1/qos0_4096b100ms_1.csv: 598/598, 2.71 ms
exp1/qos0_4096b100ms_2.csv: 597/597, 2.70 ms
exp1/qos0_4096b100ms_3.csv: 598/598, 2.66 ms

exp1/qos1_4096b0ms_1.csv: 52641/52641, 1.16 ms
exp1/qos1_4096b0ms_2.csv: 52589/52589, 1.27 ms
exp1/qos1_4096b0ms_3.csv: 52310/52310, 2.21 ms
exp1/qos1_4096b20ms_1.csv: 2951/2951, 2.63 ms
exp1/qos1_4096b20ms_2.csv: 2949/2949, 2.42 ms
exp1/qos1_4096b20ms_3.csv: 2948/2948, 2.37 ms
exp1/qos1_4096b40ms_1.csv: 1485/1485, 2.58 ms
exp1/qos1_4096b40ms_2.csv: 1486/1486, 2.57 ms
exp1/qos1_4096b40ms_3.csv: 1486/1486, 2.61 ms
exp1/qos1_4096b60ms_1.csv: 994/994, 2.85 ms
exp1/qos1_4096b60ms_2.csv: 994/994, 3.34 ms
exp1/qos1_4096b60ms_3.csv: 994/994, 3.07 ms
exp1/qos1_4096b80ms_1.csv: 747/747, 2.98 ms
exp1/qos1_4096b80ms_2.csv: 747/747, 2.90 ms
exp1/qos1_4096b80ms_3.csv: 747/747, 2.88 ms
exp1/qos1_4096b100ms_1.csv: 598/598, 2.91 ms
exp1/qos1_4096b100ms_2.csv: 598/598, 2.87 ms
exp1/qos1_4096b100ms_3.csv: 599/599, 2.89 ms

exp1/qos2_4096b0ms_1.csv: 47984/47984, 17.13 ms
exp1/qos2_4096b0ms_2.csv: 47739/47739, 16.63 ms
exp1/qos2_4096b0ms_3.csv: 47874/47874, 16.63 ms
exp1/qos2_4096b20ms_1.csv: 2925/2925, 20.58 ms
exp1/qos2_4096b20ms_2.csv: 2928/2928, 20.01 ms
exp1/qos2_4096b20ms_3.csv: 2930/2930, 19.91 ms
exp1/qos2_4096b40ms_1.csv: 1482/1482, 17.77 ms
exp1/qos2_4096b40ms_2.csv: 1480/1480, 18.60 ms
exp1/qos2_4096b40ms_3.csv: 1480/1480, 18.36 ms
exp1/qos2_4096b60ms_1.csv: 990/990, 3.13 ms
exp1/qos2_4096b60ms_2.csv: 990/990, 2.99 ms
exp1/qos2_4096b60ms_3.csv: 990/990, 2.83 ms
exp1/qos2_4096b80ms_1.csv: 745/745, 2.84 ms
exp1/qos2_4096b80ms_2.csv: 745/745, 2.79 ms
exp1/qos2_4096b80ms_3.csv: 745/745, 2.87 ms
exp1/qos2_4096b100ms_1.csv: 597/597, 2.82 ms
exp1/qos2_4096b100ms_2.csv: 597/597, 2.87 ms
exp1/qos2_4096b100ms_3.csv: 598/598, 2.57 ms

exp1/qos0_2048b0ms_1.csv: 48166/48166, 31.23 ms
exp1/qos0_2048b0ms_2.csv: 48320/48320, 30.99 ms
exp1/qos0_2048b0ms_3.csv: 48304/48304, 31.02 ms
exp1/qos0_2048b20ms_1.csv: 2937/2937, 20.27 ms
exp1/qos0_2048b20ms_2.csv: 2936/2936, 19.70 ms
exp1/qos0_2048b20ms_3.csv: 2936/2936, 19.82 ms
exp1/qos0_2048b40ms_1.csv: 1484/1484, 18.15 ms
exp1/qos0_2048b40ms_2.csv: 1484/1484, 18.62 ms
exp1/qos0_2048b40ms_3.csv: 1484/1484, 18.58 ms
exp1/qos0_2048b60ms_1.csv: 992/992, 2.60 ms
exp1/qos0_2048b60ms_2.csv: 992/992, 2.61 ms
exp1/qos0_2048b60ms_3.csv: 992/992, 2.64 ms
exp1/qos0_2048b80ms_1.csv: 746/746, 2.63 ms
exp1/qos0_2048b80ms_2.csv: 746/746, 2.59 ms
exp1/qos0_2048b80ms_3.csv: 746/746, 2.60 ms
exp1/qos0_2048b100ms_1.csv: 598/598, 2.43 ms
exp1/qos0_2048b100ms_2.csv: 599/599, 2.02 ms
exp1/qos0_2048b100ms_3.csv: 598/598, 2.59 ms
