id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.8,95,0,0,0,1611092816,505253,1611092816505,1611092816648,143,0
1,29.8,95,0,0,0,1611092831,290252,1611092831290,1611092831392,102,41
2,29.8,95,0,0,0,1611092846,75252,1611092846075,1611092846138,63,39
3,29.8,95,0,0,0,1611092860,860252,1611092860860,1611092860986,126,63
4,29.7,95,0,0,0,1611092875,645251,1611092875645,1611092875731,86,40
5,29.8,95,0,0,0,1611092890,431251,1611092890431,1611092890579,148,62
6,29.8,95,0,0,0,1611092905,216251,1611092905216,1611092905324,108,40
7,29.8,95,0,0,0,1611092920,1251,1611092920001,1611092920069,68,40
8,29.9,95,0,0,0,1611092934,787250,1611092934787,1611092934918,131,63
9,29.9,95,0,0,0,1611092949,571250,1611092949571,1611092949605,34,97
10,29.9,95,0,0,0,1611092964,356250,1611092964356,1611092964409,53,19
11,29.9,95,0,0,0,1611092979,141249,1611092979141,1611092979255,114,61
12,30,94,0,0,0,1611092993,925249,1611092993925,1611092994002,77,37
13,30,94,0,0,0,1611093008,710249,1611093008710,1611093008850,140,63
14,29.9,95,0,0,0,1611093023,496248,1611093023496,1611093023591,95,45
