id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,0,0,1611093182,683844,1611093182683,1611093182936,253,0
1,30,95,0,0,0,1611093196,219839,1611093196219,1611093196446,227,26
2,30,95,0,0,0,1611093209,754839,1611093209754,1611093210064,310,83
3,30.1,95,0,0,0,1611093223,289839,1611093223289,1611093223581,292,18
4,29.9,95,0,0,0,1611093236,824839,1611093236824,1611093237098,274,18
5,30,95,0,0,0,1611093250,360838,1611093250360,1611093250614,254,20
6,30,94,0,0,0,1611093263,895838,1611093263895,1611093264130,235,19
7,30,94,0,0,0,1611093277,430838,1611093277430,1611093277648,218,17
8,30.1,94,0,0,0,1611093290,965838,1611093290965,1611093291268,303,85
9,30.1,94,0,0,0,1611093304,501837,1611093304501,1611093304782,281,22
10,30.1,94,0,0,0,1611093318,36837,1611093318036,1611093318300,264,17
11,30.1,94,0,0,0,1611093331,571837,1611093331571,1611093331817,246,18
12,30.1,94,0,0,0,1611093345,106837,1611093345106,1611093345334,228,18
13,30.1,94,0,0,0,1611093358,641836,1611093358641,1611093358840,199,29
14,30.1,94,0,0,0,1611093372,176836,1611093372176,1611093372469,293,94
