id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.6,90,0,5.86,0,1611076952,615181,1611076952615,1611076952678,63,0
1,30.6,90,0,4.71,0,1611076963,893183,1611076963893,1611076963957,64,1
2,30.6,90,0,6.52,0,1611076975,170177,1611076975170,1611076975236,66,2
3,30.6,90,0,6.2,0,1611076986,447181,1611076986447,1611076986509,62,4
4,30.5,90,0,6.37,0,1611076997,724175,1611076997724,1611076997787,63,1
5,30.5,90,0,5.49,0,1611077009,1182,1611077009001,1611077009063,62,1
6,30.5,90,0,5.52,0,1611077020,278175,1611077020278,1611077020339,61,1
7,30.5,90,0,4.84,0,1611077031,555181,1611077031555,1611077031615,60,1
8,30.6,90,0,4.22,0,1611077042,832174,1611077042832,1611077042892,60,0
9,30.6,89,0,5.91,0,1611077054,109180,1611077054109,1611077054169,60,0
10,30.6,89,0,5.98,0,1611077065,386174,1611077065386,1611077065445,59,1
11,30.6,89,0,5.91,0,1611077076,663180,1611077076663,1611077076722,59,0
12,30.7,89,0,5.86,0,1611077087,940173,1611077087940,1611077087999,59,0
13,30.7,89,0,5.96,0,1611077099,217179,1611077099217,1611077099274,57,2
14,30.7,89,0,5.89,0,1611077110,494173,1611077110494,1611077110552,58,1
