id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,95,0,0,0,1611095381,477985,1611095381477,1611095381540,63,0
1,29.6,95,0,0,0,1611095395,12985,1611095395012,1611095395159,147,84
2,29.6,95,0,0,0,1611095408,547985,1611095408547,1611095408676,129,18
3,29.700001,95,0,0,0,1611095422,82984,1611095422082,1611095422191,109,20
4,29.6,95,0,0,0,1611095435,617984,1611095435617,1611095435708,91,18
5,29.6,95,0,0,0,1611095449,153984,1611095449153,1611095449225,72,19
6,29.6,95,0,0,0,1611095462,688984,1611095462688,1611095462742,54,18
7,29.6,95,0,0,0,1611095476,223983,1611095476223,1611095476362,139,85
8,29.700001,95,0,0,0,1611095489,759983,1611095489759,1611095489877,118,21
9,29.799999,95,0,0,0,1611095503,294983,1611095503294,1611095503394,100,18
10,29.799999,95,0,0,0,1611095516,829982,1611095516829,1611095516911,82,18
11,29.799999,95,0,0,0,1611095530,365982,1611095530365,1611095530427,62,20
12,29.9,95,0,0,0,1611095543,899982,1611095543899,1611095544046,147,85
13,29.799999,95,0,0,0,1611095557,434982,1611095557434,1611095557563,129,18
14,29.9,95,0,0,0,1611095570,969981,1611095570969,1611095571079,110,19
