id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,0,0,1611090093,694678,1611090093694,1611090093957,263,0
1,30,95,0,0,0,1611090105,475678,1611090105475,1611090105736,261,2
2,30.1,94,0,0,0,1611090117,256677,1611090117256,1611090117509,253,8
3,30,94,0,0,0,1611090129,37677,1611090129037,1611090129285,248,5
4,30.1,94,0,0,0,1611090140,818677,1611090140818,1611090141164,346,98
5,30.1,94,0,0,0,1611090152,598677,1611090152598,1611090152939,341,5
6,30.1,94,0,0,0,1611090164,378676,1611090164378,1611090164714,336,5
7,30.1,94,0,0,0,1611090176,159676,1611090176159,1611090176491,332,4
8,30.1,94,0,0,0,1611090187,938681,1611090187938,1611090188267,329,3
9,30.1,94,0,0,0,1611090199,718676,1611090199718,1611090199946,228,101
10,30.1,94,0,0,0,1611090211,498675,1611090211498,1611090211761,263,35
11,30.1,94,0,0,0,1611090223,279675,1611090223279,1611090223594,315,52
12,30.1,94,0,0,0,1611090235,60675,1611090235060,1611090235370,310,5
13,30.1,94,0,0,0,1611090246,841675,1611090246841,1611090247148,307,3
14,30.1,94,0,0,0,1611090258,622674,1611090258622,1611090258923,301,6
