id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.4,95,0,0.05,0,1611086152,128657,1611086152128,1611086152636,508,0
1,29.4,94,0,0.02,0,1611086166,160654,1611086166160,1611086166441,281,227
2,29.4,95,0,0.02,0,1611086180,191654,1611086180191,1611086180468,277,4
3,29.4,95,0,0.05,0,1611086194,222654,1611086194222,1611086194498,276,1
4,29.4,95,0,0.07,0,1611086208,253654,1611086208253,1611086208527,274,2
5,29.4,95,0,0.05,0,1611086222,284653,1611086222284,1611086222555,271,3
6,29.4,95,0,0.12,0,1611086236,315653,1611086236315,1611086236583,268,3
7,29.4,95,0,0,0,1611086250,346653,1611086250346,1611086250613,267,1
8,29.4,95,0,0,0,1611086264,377652,1611086264377,1611086264641,264,3
9,29.4,95,0,0,0,1611086278,408652,1611086278408,1611086278669,261,3
10,29.4,95,0,0.05,0,1611086292,439652,1611086292439,1611086292708,269,8
11,29.4,95,0,0.02,0,1611086306,470652,1611086306470,1611086306726,256,13
12,29.3,95,0,0.02,0,1611086320,501651,1611086320501,1611086320756,255,1
13,29.3,95,0,0.02,0,1611086334,532651,1611086334532,1611086334785,253,2
14,29.3,95,0,0.05,0,1611086348,563651,1611086348563,1611086348813,250,3
