id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,94,0,0,0,1611090771,184514,1611090771184,1611090771332,148,0
1,30.1,94,0,0,0,1611090787,220515,1611090787220,1611090787402,182,34
2,30.1,94,0,0,0,1611090803,255510,1611090803255,1611090803380,125,57
3,30.1,94,0,0,0,1611090819,290509,1611090819290,1611090819456,166,41
4,30.1,95,0,0,0,1611090835,325509,1611090835325,1611090835429,104,62
5,30.1,94,0,0,0,1611090851,360509,1611090851360,1611090851506,146,42
6,30.2,94,0,0,0,1611090867,395508,1611090867395,1611090867582,187,41
7,30.1,95,0,0,0,1611090883,429508,1611090883429,1611090883556,127,60
8,30.1,94,0,0,0,1611090899,464508,1611090899464,1611090899633,169,42
9,30.3,94,0,0,0,1611090915,499506,1611090915499,1611090915607,108,61
10,30.1,94,0,0,0,1611090931,534506,1611090931534,1611090931684,150,42
11,30.1,94,0,0,0,1611090947,569506,1611090947569,1611090947660,91,59
12,30.1,94,0,0,0,1611090963,604505,1611090963604,1611090963736,132,41
13,30.1,94,0,0,0,1611090979,639505,1611090979639,1611090979813,174,42
14,30.2,94,0,0,0,1611090995,675505,1611090995675,1611090995788,113,61
