id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,0,0,1611086552,308581,1611086552308,1611086552689,381,0
1,29.5,95,0,0,0,1611086565,589581,1611086565589,1611086566002,413,32
2,29.5,95,0,0,0,1611086578,870580,1611086578870,1611086579309,439,26
3,29.5,95,0,0,0,1611086592,151580,1611086592151,1611086592523,372,67
4,29.5,95,0,0,0,1611086605,432580,1611086605432,1611086605835,403,31
5,29.5,95,0,0,0,1611086618,713580,1611086618713,1611086619148,435,32
6,29.5,95,0,0,0,1611086631,994579,1611086631994,1611086632455,461,26
7,29.5,95,0,0,0,1611086645,276579,1611086645276,1611086645668,392,69
8,29.5,95,0,0,0,1611086658,556579,1611086658556,1611086658979,423,31
9,29.6,95,0,0,0,1611086671,837583,1611086671837,1611086672291,454,31
10,29.6,94,0,0,0,1611086685,118578,1611086685118,1611086685501,383,71
11,29.6,94,0,0,0,1611086698,399578,1611086698399,1611086698812,413,30
12,29.6,94,0,0,0,1611086711,680578,1611086711680,1611086712126,446,33
13,29.7,94,0,0,0,1611086724,961577,1611086724961,1611086725335,374,72
14,29.6,94,0,0,0,1611086738,242577,1611086738242,1611086738646,404,30
