id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29,95,0,14.4567,0,1611158548,628221,1611158548628,1611158548786,158,0
1,28.9,95,0,15.2381,0,1611158561,415221,1611158561415,1611158561572,157,1
2,28.9,95,0,18.3639,0,1611158574,202220,1611158574202,1611158574438,236,79
3,28.9,95,0,18.4127,0,1611158586,991220,1611158586991,1611158587241,250,14
4,28.9,95,0,18.2906,0,1611158599,780220,1611158599780,1611158600041,261,11
5,28.9,95,0,18.0952,0,1611158612,567220,1611158612567,1611158612844,277,16
7,29,95,0,16.6545,0,1611158638,142219,1611158638142,1611158638335,193,84
8,29,95,0,17.4603,0,1611158650,931219,1611158650931,1611158651084,153,40
9,29,95,0,17.0452,0,1611158663,719219,1611158663719,1611158663870,151,2
10,29,95,0,17.9243,0,1611158676,504218,1611158676504,1611158676737,233,82
11,29,95,0,17.6557,0,1611158689,292218,1611158689292,1611158689535,243,10
12,29,95,0,17.3138,0,1611158702,80218,1611158702080,1611158702341,261,18
13,29,95,0,17.4603,0,1611158714,868218,1611158714868,1611158715132,264,3
14,29,95,0,17.094,0,1611158727,656217,1611158727656,1611158727831,175,89
