id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,94,0,0,0,1611088637,408546,1611088637408,1611088637647,239,0
1,29.5,94,0,0,0,1611088649,190544,1611088649190,1611088649411,221,18
2,29.5,94,0,0,0,1611088660,971544,1611088660971,1611088661191,220,1
3,29.5,94,0,0,0,1611088672,752544,1611088672752,1611088672965,213,7
4,29.5,94,0,0,0,1611088684,533544,1611088684533,1611088684743,210,3
5,29.5,94,0,0,0,1611088696,313542,1611088696313,1611088696516,203,7
6,29.5,94,0,0,0,1611088708,93542,1611088708093,1611088708293,200,3
7,29.6,94,0,0,0,1611088719,874542,1611088719874,1611088720069,195,5
8,29.6,94,0,0,0,1611088731,654542,1611088731654,1611088731845,191,4
9,29.6,94,0,0,0,1611088743,434541,1611088743434,1611088743620,186,5
10,29.6,94,0,0,0,1611088755,216541,1611088755216,1611088755397,181,5
11,29.6,94,0,0,0,1611088766,997541,1611088766997,1611088767173,176,5
12,29.5,94,0,0,0,1611088778,778541,1611088778778,1611088778948,170,6
13,29.5,94,0,0,0,1611088790,559540,1611088790559,1611088790724,165,5
14,29.5,94,0,0,0,1611088802,340540,1611088802340,1611088802499,159,6
