id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.4,95,0,12.45,0,1611154505,843858,1611154505843,1611154505998,155,0
1,28.4,95,0,12.43,0,1611154522,132858,1611154522132,1611154522301,169,14
2,28.5,95,0,14.33,0,1611154538,421858,1611154538421,1611154538683,262,93
3,28.4,95,0,14.24,0,1611154554,709857,1611154554709,1611154554963,254,8
4,28.4,95,0,14.09,0,1611154570,999857,1611154570999,1611154571244,245,9
5,28.5,95,0,13.63,0,1611154587,288857,1611154587288,1611154587526,238,7
6,28.5,95,0,14.07,0,1611154603,577856,1611154603577,1611154603808,231,7
7,28.4,95,0,14.46,0,1611154619,867856,1611154619867,1611154620089,222,9
8,28.4,95,0,13.94,0,1611154636,156856,1611154636156,1611154636371,215,7
9,28.6,95,0,12.82,0,1611154652,445855,1611154652445,1611154652651,206,9
10,28.4,95,0,12.89,0,1611154668,734855,1611154668734,1611154668936,202,4
11,28.4,95,0,13.92,0,1611154685,22855,1611154685022,1611154685216,194,8
12,28.4,95,0,13.75,0,1611154701,312854,1611154701312,1611154701495,183,11
13,28.4,95,0,13.97,0,1611154717,602854,1611154717602,1611154717777,175,8
14,28.4,95,0,13.75,0,1611154733,891854,1611154733891,1611154734060,169,6
