id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.8,93,0,0,0,1611087214,239081,1611087214239,1611087214496,257,0
1,29.9,93,0,0,0,1611087226,20081,1611087226020,1611087226270,250,7
2,29.8,93,0,0,0,1611087237,801081,1611087237801,1611087238047,246,4
3,29.8,92,0,0,0,1611087249,582079,1611087249582,1611087249824,242,4
4,29.8,92,0,0,0,1611087261,363079,1611087261363,1611087261598,235,7
5,29.9,93,0,0,0,1611087273,144079,1611087273144,1611087273308,164,71
6,29.9,93,0,0,0,1611087284,925079,1611087284925,1611087285088,163,1
7,29.8,93,0,0,0,1611087296,705078,1611087296705,1611087296867,162,1
8,29.9,92,0,0,0,1611087308,485078,1611087308485,1611087308702,217,55
9,29.8,93,0,0,0,1611087320,266078,1611087320266,1611087320431,165,52
10,29.8,93,0,0,0,1611087332,47078,1611087332047,1611087332210,163,2
11,29.7,93,0,0,0,1611087343,828077,1611087343828,1611087344028,200,37
12,29.8,93,0,0,0,1611087355,609077,1611087355609,1611087355807,198,2
13,29.7,93,0,0,0,1611087367,390077,1611087367390,1611087367582,192,6
14,29.7,93,0,0,0,1611087379,171077,1611087379171,1611087379355,184,8
