id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,94,0,0,0,1611088637,913544,1611088637913,1611088638150,237,0
1,29.5,94,0,0,0,1611088649,694544,1611088649694,1611088649926,232,5
2,29.5,94,0,0,0,1611088661,475544,1611088661475,1611088661701,226,6
3,29.5,94,0,0,0,1611088673,256544,1611088673256,1611088673477,221,5
4,29.5,94,0,0,0,1611088685,37544,1611088685037,1611088685182,145,76
5,29.5,94,0,0,0,1611088696,817542,1611088696817,1611088696964,147,2
6,29.5,94,0,0,0,1611088708,598543,1611088708598,1611088708743,145,2
7,29.6,94,0,0,0,1611088720,378543,1611088720378,1611088720521,143,2
8,29.6,94,0,0,0,1611088732,158542,1611088732158,1611088732302,144,1
9,29.6,94,0,0,0,1611088743,938541,1611088743938,1611088744080,142,2
10,29.6,94,0,0,0,1611088755,720541,1611088755720,1611088755908,188,46
11,29.6,94,0,0,0,1611088767,501541,1611088767501,1611088767682,181,7
12,29.5,94,0,0,0,1611088779,282541,1611088779282,1611088779461,179,2
13,29.5,94,0,0,0,1611088791,63540,1611088791063,1611088791235,172,7
14,29.5,94,0,0,0,1611088802,844540,1611088802844,1611088803012,168,4
