id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.1,95,0,12.89,0,1611154076,306373,1611154076306,1611154076564,258,0
1,28.2,95,0,12.87,0,1611154094,345371,1611154094345,1611154094575,230,28
2,28.2,95,0,14.26,0,1611154112,383371,1611154112383,1611154112600,217,13
3,28.3,95,0,13.94,0,1611154130,422370,1611154130422,1611154130621,199,18
4,28.3,95,0,13.36,0,1611154148,461370,1611154148461,1611154148745,284,85
5,28.3,95,0,13.33,0,1611154166,499370,1611154166499,1611154166767,268,16
6,28.3,95,0,14.19,0,1611154184,538369,1611154184538,1611154184790,252,16
7,28.3,95,0,13.68,0,1611154202,577369,1611154202577,1611154202753,176,76
8,28.3,95,0,12.48,0,1611154220,616369,1611154220616,1611154220833,217,41
9,28.3,95,0,12.48,0,1611154238,655368,1611154238655,1611154238857,202,15
10,28.3,95,0,12.48,0,1611154256,694368,1611154256694,1611154256981,287,85
11,28.3,95,0,12.48,0,1611154274,733368,1611154274733,1611154275003,270,17
12,28.3,95,0,13.04,0,1611154292,773367,1611154292773,1611154293026,253,17
13,28.3,95,0,12.94,0,1611154310,812367,1611154310812,1611154311048,236,17
14,28.4,95,0,12.77,0,1611154328,850366,1611154328850,1611154329075,225,11
