id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29,95,0,15.238095,0,1611158963,569715,1611158963569,1611158963760,191,0
1,29,95,0,13.308913,0,1611158981,608715,1611158981608,1611158981782,174,17
2,29,95,0,15.067155,0,1611158999,647714,1611158999647,1611158999805,158,16
3,29,95,0,12.112332,0,1611159017,686714,1611159017686,1611159017822,136,22
4,29,95,0,12.136752,0,1611159035,725713,1611159035725,1611159035951,226,90
5,29,95,0,12.161172,0,1611159053,764713,1611159053764,1611159053973,209,17
6,29,95,0,11.648352,0,1611159071,803713,1611159071803,1611159071996,193,16
7,29,95,0,14.212454,0,1611159089,842711,1611159089842,1611159090020,178,15
8,29.1,95,0,11.404151,0,1611159107,881711,1611159107881,1611159108045,164,14
9,29.1,95,0,11.623932,0,1611159125,920711,1611159125920,1611159126166,246,82
10,29.1,95,0,11.746032,0,1611159143,960710,1611159143960,1611159144188,228,18
11,29.1,95,0,12.112332,0,1611159161,999710,1611159161999,1611159162209,210,18
12,29.1,95,0,12.063492,0,1611159180,38710,1611159180038,1611159180231,193,17
13,29.1,95,0,12.185593,0,1611159198,78709,1611159198078,1611159198260,182,11
14,29.1,95,0,14.578754,0,1611159216,117709,1611159216117,1611159216275,158,24
