id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,16.65,0,1611162171,626795,1611162171626,1611162172030,404,0
1,29.5,95,0,16.92,0,1611162187,671795,1611162187671,1611162188003,332,72
2,29.5,95,0,16.85,0,1611162203,717795,1611162203717,1611162203977,260,72
3,29.6,95,0,17.02,0,1611162219,762794,1611162219762,1611162220055,293,33
4,29.6,95,0,17.36,0,1611162235,807794,1611162235807,1611162236130,323,30
5,29.6,95,0,16.83,0,1611162251,853794,1611162251853,1611162252104,251,72
6,29.7,95,0,16.8,0,1611162267,898793,1611162267898,1611162268181,283,32
7,29.6,95,0,16.63,0,1611162283,943793,1611162283943,1611162284266,323,40
8,29.6,95,0,16.34,0,1611162299,988793,1611162299988,1611162300232,244,79
9,29.6,95,0,15.51,0,1611162316,33792,1611162316033,1611162316310,277,33
10,29.7,95,0,16.43,0,1611162332,78792,1611162332078,1611162332385,307,30
11,29.6,95,0,13.06,0,1611162348,123792,1611162348123,1611162348463,340,33
12,29.6,95,0,13.82,0,1611162364,168791,1611162364168,1611162364436,268,72
13,29.7,95,0,17.17,0,1611162380,214791,1611162380214,1611162380512,298,30
14,29.7,95,0,16.83,0,1611162396,260791,1611162396260,1611162396589,329,31
