id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,0,0,1611091886,929674,1611091886929,1611091887273,344,0
1,30.1,95,0,0,0,1611091899,214674,1611091899214,1611091899560,346,2
2,30.2,95,0,0,0,1611091911,500673,1611091911500,1611091911749,249,97
3,30.1,95,0,0,0,1611091923,784673,1611091923784,1611091924146,362,113
4,30.1,95,0,0,0,1611091936,68673,1611091936068,1611091936424,356,6
5,30.2,95,0,0,0,1611091948,353673,1611091948353,1611091948712,359,3
6,30.1,95,0,0,0,1611091960,637672,1611091960637,1611091961000,363,4
7,30.2,95,0,0,0,1611091972,920672,1611091972920,1611091973186,266,97
8,30.2,95,0,0,0,1611091985,205672,1611091985205,1611091985472,267,1
9,30.2,95,0,0,0,1611091997,489672,1611091997489,1611091997761,272,5
10,30.2,95,0,0,0,1611092009,772671,1611092009772,1611092010049,277,5
11,30.3,95,0,0,0,1611092022,57671,1611092022057,1611092022337,280,3
12,30.3,95,0,0,0,1611092034,340671,1611092034340,1611092034625,285,5
13,30.3,95,0,0,0,1611092046,625671,1611092046625,1611092046913,288,3
14,30.2,95,0,0,0,1611092058,910670,1611092058910,1611092059152,242,46
