id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.700001,95,0,0,0,1611094306,514884,1611094306514,1611094306661,147,0
1,29.6,95,0,0,0,1611094322,549880,1611094322549,1611094322637,88,59
2,29.700001,95,0,0,0,1611094338,584880,1611094338584,1611094338707,123,35
3,29.799999,95,0,0,0,1611094354,620879,1611094354620,1611094354783,163,40
4,29.799999,95,0,0,0,1611094370,655879,1611094370655,1611094370759,104,59
5,29.799999,95,0,0,0,1611094386,690879,1611094386690,1611094386840,150,46
6,29.9,95,0,0,0,1611094402,725878,1611094402725,1611094402809,84,66
7,29.9,95,0,0,0,1611094418,760878,1611094418760,1611094418885,125,41
8,29.799999,95,0,0,0,1611094434,795878,1611094434795,1611094434963,168,43
9,29.9,95,0,0,0,1611094450,830877,1611094450830,1611094450937,107,61
10,29.9,95,0,0,0,1611094466,865877,1611094466865,1611094467013,148,41
11,29.9,94,0,0,0,1611094482,900877,1611094482900,1611094482987,87,61
12,29.9,94,0,0,0,1611094498,935876,1611094498935,1611094499063,128,41
13,30,94,0,0,0,1611094514,970876,1611094514970,1611094515144,174,46
14,29.9,94,0,0,0,1611094531,5876,1611094531005,1611094531115,110,64
