id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,94,0,0,0,1611086907,12680,1611086907012,1611086907204,192,0
1,29.6,94,0,0,0,1611086919,544684,1611086919544,1611086919790,246,54
2,29.6,94,0,0,0,1611086932,75677,1611086932075,1611086932281,206,40
3,29.6,94,0,0,0,1611086944,606677,1611086944606,1611086944774,168,38
4,29.6,94,0,0,0,1611086957,137677,1611086957137,1611086957372,235,67
5,29.6,94,0,0,0,1611086969,667677,1611086969667,1611086969864,197,38
6,29.5,94,0,0,0,1611086982,198677,1611086982198,1611086982356,158,39
7,29.5,94,0,0,0,1611086994,729676,1611086994729,1611086994951,222,64
8,29.5,94,0,0,0,1611087007,260676,1611087007260,1611087007445,185,37
9,29.6,94,0,0,0,1611087019,791676,1611087019791,1611087019929,138,47
10,29.6,94,0,0,0,1611087032,322676,1611087032322,1611087032531,209,71
11,29.6,94,0,0,0,1611087044,853675,1611087044853,1611087045023,170,39
12,29.6,94,0,0,0,1611087057,384675,1611087057384,1611087057619,235,65
13,29.6,94,0,0,0,1611087069,915675,1611087069915,1611087070112,197,38
14,29.6,94,0,0,0,1611087082,446675,1611087082446,1611087082605,159,38
