id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.4,95,0,0,0,1611088278,514852,1611088278514,1611088278635,121,0
1,29.4,95,0,0,0,1611088291,46848,1611088291046,1611088291222,176,55
2,29.4,95,0,0,0,1611088303,577848,1611088303577,1611088303714,137,39
3,29.4,95,0,0,0,1611088316,108848,1611088316108,1611088316207,99,38
4,29.4,95,0,0,0,1611088328,638848,1611088328638,1611088328801,163,64
5,29.4,95,0,0,0,1611088341,168848,1611088341168,1611088341295,127,36
6,29.4,95,0,0,0,1611088353,699847,1611088353699,1611088353787,88,39
7,29.5,95,0,0,0,1611088366,230847,1611088366230,1611088366382,152,64
8,29.5,94,0,0,0,1611088378,760847,1611088378760,1611088378875,115,37
9,29.5,94,0,0,0,1611088391,291847,1611088391291,1611088391375,84,31
10,29.5,94,0,0,0,1611088403,822846,1611088403822,1611088403964,142,58
11,29.5,94,0,0,0,1611088416,353846,1611088416353,1611088416457,104,38
12,29.5,94,0,0,0,1611088428,884846,1611088428884,1611088429050,166,62
13,29.5,94,0,0,0,1611088441,415846,1611088441415,1611088441543,128,38
14,29.6,94,0,0,0,1611088453,946845,1611088453946,1611088454036,90,38
