id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,16.65,0,1611162173,634800,1611162173634,1611162173974,340,0
1,29.5,95,0,16.92,0,1611162189,680795,1611162189680,1611162189915,235,105
2,29.5,95,0,16.85,0,1611162205,725794,1611162205725,1611162206025,300,65
3,29.6,95,0,17.02,0,1611162221,770794,1611162221770,1611162222107,337,37
4,29.6,95,0,17.36,0,1611162237,816794,1611162237816,1611162238076,260,77
5,29.6,95,0,16.83,0,1611162253,861794,1611162253861,1611162254152,291,31
6,29.7,95,0,16.8,0,1611162269,906793,1611162269906,1611162270229,323,32
7,29.6,95,0,16.63,0,1611162285,950793,1611162285950,1611162286202,252,71
8,29.6,95,0,16.34,0,1611162301,996793,1611162301996,1611162302280,284,32
9,29.6,95,0,15.51,0,1611162318,40792,1611162318040,1611162318359,319,35
10,29.7,95,0,16.43,0,1611162334,85792,1611162334085,1611162334330,245,74
11,29.6,95,0,13.06,0,1611162350,131792,1611162350131,1611162350407,276,31
12,29.6,95,0,13.82,0,1611162366,176791,1611162366176,1611162366488,312,36
13,29.7,95,0,17.17,0,1611162382,223791,1611162382223,1611162382561,338,26
14,29.7,95,0,16.83,0,1611162398,267791,1611162398267,1611162398532,265,73
