exp2/qos2_512b60ms_3.csv: 992/992, 2.57 ms
exp2/qos2_512b80ms_1.csv: 746/746, 2.58 ms
exp2/qos2_512b80ms_2.csv: 746/746, 2.58 ms
exp2/qos2_512b80ms_3.csv: 746/746, 2.62 ms
exp2/qos2_512b100ms_1.csv: 598/598, 2.63 ms
exp2/qos2_512b100ms_2.csv: 598/598, 2.69 ms
exp2/qos2_512b100ms_3.csv: 598/598, 2.67 ms
exp2/qos2_512b1000ms_1.csv: 61/61, 2.54 ms
exp2/qos2_512b1000ms_2.csv: 61/61, 2.44 ms
exp2/qos2_512b1000ms_3.csv: 61/61, 2.62 ms
exp2/qos2_512b3000ms_1.csv: 21/21, 2.48 ms
exp2/qos2_512b3000ms_2.csv: 21/21, 2.76 ms
exp2/qos2_512b3000ms_3.csv: 21/21, 2.52 ms
exp2/qos2_512b5000ms_1.csv: 13/13, 2.00 ms
exp2/qos2_512b5000ms_2.csv: 13/13, 2.46 ms
exp2/qos2_512b5000ms_3.csv: 13/13, 2.85 ms

exp2/qos0_2048b0ms_0.csv: 47886/47886, 31.87 ms
exp2/qos0_2048b0ms_1.csv: 48380/48380, 30.89 ms
exp2/qos0_2048b0ms_2.csv: 48307/48307, 30.91 ms
exp2/qos0_2048b0ms_3.csv: 48265/48265, 31.00 ms
exp2/qos0_2048b10ms_1.csv: 5783/5783, 23.42 ms
exp2/qos0_2048b10ms_2.csv: 5781/5781, 23.18 ms
exp2/qos0_2048b10ms_3.csv: 5780/5780, 23.06 ms
exp2/qos0_2048b20ms_1.csv: 2938/2938, 19.44 ms
exp2/qos0_2048b20ms_2.csv: 2936/2936, 20.03 ms
exp2/qos0_2048b20ms_3.csv: 2936/2936, 19.59 ms
exp2/qos0_2048b40ms_1.csv: 1484/1484, 18.43 ms
exp2/qos0_2048b40ms_2.csv: 1484/1484, 18.45 ms
exp2/qos0_2048b40ms_3.csv: 1484/1484, 18.51 ms
exp2/qos0_2048b60ms_1.csv: 992/992, 2.60 ms
exp2/qos0_2048b60ms_2.csv: 992/992, 2.64 ms
exp2/qos0_2048b60ms_3.csv: 992/992, 2.62 ms
exp2/qos0_2048b80ms_1.csv: 746/746, 2.64 ms
exp2/qos0_2048b80ms_2.csv: 746/746, 2.64 ms
exp2/qos0_2048b80ms_3.csv: 746/746, 2.62 ms
exp2/qos0_2048b100ms_1.csv: 598/598, 2.65 ms
exp2/qos0_2048b100ms_2.csv: 598/598, 2.67 ms
exp2/qos0_2048b100ms_3.csv: 598/598, 2.66 ms
exp2/qos0_2048b1000ms_1.csv: 61/61, 2.62 ms
exp2/qos0_2048b1000ms_2.csv: 61/61, 2.62 ms
exp2/qos0_2048b1000ms_3.csv: 61/61, 2.56 ms
exp2/qos0_2048b3000ms_1.csv: 21/21, 2.86 ms
exp2/qos0_2048b3000ms_2.csv: 21/21, 2.81 ms
exp2/qos0_2048b3000ms_3.csv: 21/21, 2.33 ms
exp2/qos0_2048b5000ms_1.csv: 13/13, 2.77 ms
exp2/qos0_2048b5000ms_2.csv: 13/13, 2.46 ms
exp2/qos0_2048b5000ms_3.csv: 13/13, 2.31 ms
exp2/qos1_2048b0ms_1.csv: 52578/52578, 1.64 ms
exp2/qos1_2048b0ms_2.csv: 52700/52700, 1.37 ms
exp2/qos1_2048b0ms_3.csv: 52728/52728, 1.14 ms
exp2/qos1_2048b10ms_1.csv: 5821/5821, 2.19 ms
exp2/qos1_2048b10ms_2.csv: 5826/5826, 2.08 ms
exp2/qos1_2048b10ms_3.csv: 5825/5825, 2.09 ms
exp2/qos1_2048b20ms_1.csv: 2948/2948, 2.59 ms
exp2/qos1_2048b20ms_2.csv: 2946/2946, 2.43 ms
exp2/qos1_2048b20ms_3.csv: 2947/2947, 2.66 ms
exp2/qos1_2048b40ms_1.csv: 1487/1487, 2.63 ms
exp2/qos1_2048b40ms_2.csv: 1487/1487, 2.53 ms
exp2/qos1_2048b40ms_3.csv: 1487/1487, 2.59 ms
exp2/qos1_2048b60ms_1.csv: 995/995, 2.78 ms
exp2/qos1_2048b60ms_2.csv: 995/995, 2.76 ms
exp2/qos1_2048b60ms_3.csv: 995/995, 2.75 ms
exp2/qos1_2048b80ms_1.csv: 747/747, 2.78 ms
exp2/qos1_2048b80ms_2.csv: 747/747, 2.78 ms
exp2/qos1_2048b80ms_3.csv: 747/747, 2.76 ms
exp2/qos1_2048b100ms_1.csv: 599/599, 2.68 ms
exp2/qos1_2048b100ms_2.csv: 599/599, 2.76 ms
