id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,0,0,1611093505,222637,1611093505222,1611093505383,161,0
1,29.9,95,0,0,0,1611093517,506637,1611093517506,1611093517671,165,4
2,29.8,95,0,0,0,1611093529,790635,1611093529790,1611093529973,183,18
3,29.9,95,0,0,0,1611093542,75635,1611093542075,1611093542247,172,11
4,29.8,95,0,0,0,1611093554,360636,1611093554360,1611093554535,175,3
5,29.9,95,0,0,0,1611093566,644635,1611093566644,1611093566822,178,3
6,29.8,95,0,0,0,1611093578,929634,1611093578929,1611093579072,143,35
7,29.7,95,0,0,0,1611093591,214634,1611093591214,1611093591355,141,2
8,29.7,95,0,0,0,1611093603,499634,1611093603499,1611093603640,141,0
9,29.7,95,0,0,0,1611093615,785642,1611093615785,1611093615926,141,0
10,29.8,95,0,0,0,1611093628,69633,1611093628069,1611093628207,138,3
11,29.8,95,0,0,0,1611093640,354633,1611093640354,1611093640492,138,0
12,29.7,95,0,0,0,1611093652,637633,1611093652637,1611093652775,138,0
13,29.8,95,0,0,0,1611093664,920633,1611093664920,1611093665056,136,2
14,29.8,95,0,0,0,1611093677,203632,1611093677203,1611093677415,212,76
