id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.799999,94,0,0,0,1611089331,470918,1611089331470,1611089331695,225,0
1,29.799999,94,0,0,0,1611089344,751917,1611089344751,1611089345014,263,38
2,29.799999,94,0,0,0,1611089358,31917,1611089358031,1611089358220,189,74
3,29.700001,94,0,0,0,1611089371,312917,1611089371312,1611089371531,219,30
4,29.9,94,0,0,0,1611089384,593917,1611089384593,1611089384844,251,32
5,29.9,94,0,0,0,1611089397,874916,1611089397874,1611089398157,283,32
6,29.9,94,0,0,0,1611089411,155916,1611089411155,1611089411365,210,73
7,29.9,94,0,0,0,1611089424,436916,1611089424436,1611089424678,242,32
8,29.9,94,0,0,0,1611089437,717915,1611089437717,1611089437989,272,30
9,29.9,94,0,0,0,1611089450,998915,1611089450998,1611089451198,200,72
10,29.9,94,0,0,0,1611089464,279915,1611089464279,1611089464511,232,32
11,29.9,94,0,0,0,1611089477,560915,1611089477560,1611089477821,261,29
12,29.9,94,0,0,0,1611089490,841914,1611089490841,1611089491031,190,71
13,29.9,94,0,0,0,1611089504,122914,1611089504122,1611089504343,221,31
14,29.9,94,0,0,0,1611089517,403914,1611089517403,1611089517655,252,31
