id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,7.0574,0,1611165222,728052,1611165222728,1611165222807,79,0
1,29.5,95,0,8.083,0,1611165241,274052,1611165241274,1611165241341,67,12
2,29.5,95,0,7.8877,0,1611165259,818052,1611165259818,1611165259874,56,11
3,29.5,95,0,7.8144,0,1611165278,363051,1611165278363,1611165278516,153,97
4,29.5,95,0,8.5958,0,1611165296,907051,1611165296907,1611165297045,138,15
5,29.5,95,0,8.3516,0,1611165315,452050,1611165315452,1611165315580,128,10
6,29.5,95,0,8.2784,0,1611165333,997050,1611165333997,1611165334215,218,90
7,29.5,95,0,9.0598,0,1611165352,543050,1611165352543,1611165352648,105,113
8,29.5,95,0,8.3272,0,1611165371,88049,1611165371088,1611165371182,94,11
9,29.6,95,0,8.9866,0,1611165389,633049,1611165389633,1611165389717,84,10
10,29.5,95,0,9.6459,0,1611165408,178049,1611165408178,1611165408251,73,11
11,29.5,95,0,10.5495,0,1611165426,725048,1611165426725,1611165426784,59,14
12,29.5,95,0,9.6947,0,1611165445,270048,1611165445270,1611165445325,55,4
13,29.5,95,0,9.304,0,1611165463,815048,1611165463815,1611165463955,140,85
14,29.5,95,0,9.8413,0,1611165482,361047,1611165482361,1611165482492,131,9
