id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.7,95,0,0,0,1611092417,929998,1611092417929,1611092418212,283,0
1,29.7,95,0,0,0,1611092433,964997,1611092433964,1611092434185,221,62
2,29.7,95,0,0,0,1611092449,999997,1611092449999,1611092450264,265,44
3,29.8,95,0,0,0,1611092466,34997,1611092466034,1611092466237,203,62
4,29.8,95,0,0,0,1611092482,69996,1611092482069,1611092482314,245,42
5,29.9,95,0,0,0,1611092498,105996,1611092498105,1611092498390,285,40
6,29.8,95,0,0,0,1611092514,139996,1611092514139,1611092514364,225,60
7,29.8,95,0,0,0,1611092530,174996,1611092530174,1611092530441,267,42
8,29.7,95,0,0,0,1611092546,210995,1611092546210,1611092546414,204,63
9,29.7,95,0,0,0,1611092562,245995,1611092562245,1611092562428,183,21
10,29.6,95,0,0,0,1611092578,280995,1611092578280,1611092578568,288,105
11,29.6,95,0,0,0,1611092594,314994,1611092594314,1611092594543,229,59
12,29.8,95,0,0,0,1611092610,349994,1611092610349,1611092610619,270,41
13,29.7,95,0,0,0,1611092626,385994,1611092626385,1611092626594,209,61
14,29.8,95,0,0,0,1611092642,419993,1611092642419,1611092642668,249,40
