id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.4,95,0,0,0,1611088279,519849,1611088279519,1611088279651,132,0
1,29.4,95,0,0,0,1611088292,50848,1611088292050,1611088292112,62,70
2,29.4,95,0,0,0,1611088304,581848,1611088304581,1611088304738,157,95
3,29.4,95,0,0,0,1611088317,112848,1611088317112,1611088317743,631,474
4,29.4,95,0,0,0,1611088329,641848,1611088329641,1611088329723,82,549
5,29.4,95,0,0,0,1611088342,172847,1611088342172,1611088342320,148,66
6,29.4,95,0,0,0,1611088354,703847,1611088354703,1611088354811,108,40
7,29.5,95,0,0,0,1611088367,233847,1611088367233,1611088367405,172,64
8,29.5,94,0,0,0,1611088379,764847,1611088379764,1611088379899,135,37
9,29.5,94,0,0,0,1611088392,295846,1611088392295,1611088392395,100,35
10,29.5,94,0,0,0,1611088404,826846,1611088404826,1611088404984,158,58
11,29.5,94,0,0,0,1611088417,357846,1611088417357,1611088417474,117,41
12,29.5,94,0,0,0,1611088429,888846,1611088429888,1611088429973,85,32
13,29.5,94,0,0,0,1611088442,419845,1611088442419,1611088442568,149,64
14,29.6,94,0,0,0,1611088454,950845,1611088454950,1611088455060,110,39
