id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29,95,0,13.8462,0,1611158229,792653,1611158229792,1611158230072,280,0
1,28.9,95,0,17.5824,0,1611158244,331652,1611158244331,1611158244610,279,1
2,29,95,0,17.8266,0,1611158258,870651,1611158258870,1611158259150,280,1
3,29,95,0,17.9487,0,1611158273,409651,1611158273409,1611158273691,282,2
4,28.9,95,0,18.0464,0,1611158287,949651,1611158287949,1611158288232,283,1
5,29,95,0,17.8266,0,1611158302,488650,1611158302488,1611158302773,285,2
6,29,95,0,17.7289,0,1611158317,27650,1611158317027,1611158317314,287,2
7,29,95,0,17.7778,0,1611158331,567650,1611158331567,1611158331855,288,1
8,29,95,0,17.7289,0,1611158346,106650,1611158346106,1611158346305,199,89
9,28.9,95,0,17.7534,0,1611158360,646649,1611158360646,1611158360935,289,90
10,29,95,0,17.6313,0,1611158375,186649,1611158375186,1611158375476,290,1
11,28.9,95,0,15.6777,0,1611158389,725649,1611158389725,1611158390017,292,2
12,29,95,0,14.9206,0,1611158404,264648,1611158404264,1611158404558,294,2
13,29,95,0,14.5055,0,1611158418,804648,1611158418804,1611158419100,296,2
14,29,95,0,14.0659,0,1611158433,343648,1611158433343,1611158433636,293,3
