id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,0,0,1611093505,474637,1611093505474,1611093505619,145,0
1,29.9,95,0,0,0,1611093517,758637,1611093517758,1611093517978,220,75
2,29.8,95,0,0,0,1611093530,42635,1611093530042,1611093530280,238,18
3,29.9,95,0,0,0,1611093542,327636,1611093542327,1611093542553,226,12
4,29.8,95,0,0,0,1611093554,612636,1611093554612,1611093554842,230,4
5,29.9,95,0,0,0,1611093566,896635,1611093566896,1611093567130,234,4
6,29.8,95,0,0,0,1611093579,181634,1611093579181,1611093579415,234,0
7,29.7,95,0,0,0,1611093591,466634,1611093591466,1611093591705,239,5
8,29.7,95,0,0,0,1611093603,751634,1611093603751,1611093603993,242,3
9,29.7,95,0,0,0,1611093616,37634,1611093616037,1611093616280,243,1
10,29.8,95,0,0,0,1611093628,320633,1611093628320,1611093628570,250,7
11,29.8,95,0,0,0,1611093640,605633,1611093640605,1611093640857,252,2
12,29.7,95,0,0,0,1611093652,888633,1611093652888,1611093653045,157,95
13,29.8,95,0,0,0,1611093665,171633,1611093665171,1611093665331,160,3
14,29.8,95,0,0,0,1611093677,455632,1611093677455,1611093677726,271,111
