id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29,95,0,14.4567,0,1611158547,620221,1611158547620,1611158547815,195,0
1,28.9,95,0,15.2381,0,1611158560,409223,1611158560409,1611158560567,158,37
2,28.9,95,0,18.3639,0,1611158573,195220,1611158573195,1611158573350,155,3
3,28.9,95,0,18.4127,0,1611158585,983220,1611158585983,1611158586214,231,76
4,28.9,95,0,18.2906,0,1611158598,772220,1611158598772,1611158599016,244,13
5,28.9,95,0,18.0952,0,1611158611,560220,1611158611560,1611158611815,255,11
6,29,95,0,17.6313,0,1611158624,348219,1611158624348,1611158624613,265,10
7,29,95,0,16.6545,0,1611158637,134219,1611158637134,1611158637311,177,88
8,29,95,0,17.4603,0,1611158649,923219,1611158649923,1611158650111,188,11
9,29,95,0,17.0452,0,1611158662,711219,1611158662711,1611158662869,158,30
10,29,95,0,17.9243,0,1611158675,498218,1611158675498,1611158675648,150,8
11,29,95,0,17.6557,0,1611158688,285218,1611158688285,1611158688512,227,77
12,29,95,0,17.3138,0,1611158701,72218,1611158701072,1611158701309,237,10
13,29,95,0,17.4603,0,1611158713,861218,1611158713861,1611158714110,249,12
14,29,95,0,17.094,0,1611158726,649217,1611158726649,1611158726910,261,12
