id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.8,93,0,0,0,1611087213,987087,1611087213987,1611087214189,202,0
1,29.9,93,0,0,0,1611087225,768087,1611087225768,1611087225966,198,4
2,29.8,93,0,0,0,1611087237,549087,1611087237549,1611087237739,190,8
3,29.8,92,0,0,0,1611087249,330086,1611087249330,1611087249515,185,5
4,29.8,92,0,0,0,1611087261,111086,1611087261111,1611087261276,165,20
5,29.9,93,0,0,0,1611087272,892086,1611087272892,1611087273170,278,113
6,29.9,93,0,0,0,1611087284,672086,1611087284672,1611087284946,274,4
7,29.8,93,0,0,0,1611087296,453084,1611087296453,1611087296721,268,6
8,29.9,92,0,0,0,1611087308,233088,1611087308233,1611087308399,166,102
9,29.8,93,0,0,0,1611087320,14084,1611087320014,1611087320273,259,93
10,29.8,93,0,0,0,1611087331,795084,1611087331795,1611087332051,256,3
11,29.7,93,0,0,0,1611087343,576083,1611087343576,1611087343825,249,7
12,29.8,93,0,0,0,1611087355,357083,1611087355357,1611087355600,243,6
13,29.7,93,0,0,0,1611087367,138083,1611087367138,1611087367375,237,6
14,29.7,93,0,0,0,1611087378,919083,1611087378919,1611087379152,233,4
