id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.7,93,0,0,0,1611087595,718001,1611087595718,1611087595836,118,0
1,29.7,93,0,0,0,1611087609,749999,1611087609749,1611087609858,109,9
2,29.7,93,0,0,0,1611087623,780999,1611087623780,1611087623887,107,2
3,29.7,93,0,0,0,1611087637,811998,1611087637811,1611087637917,106,1
4,29.7,93,0,0,0,1611087651,842998,1611087651842,1611087651944,102,4
5,29.6,93,0,0,0,1611087665,873998,1611087665873,1611087665979,106,4
6,29.6,94,0,0,0,1611087679,905998,1611087679905,1611087680001,96,10
7,29.6,94,0,0,0,1611087693,936997,1611087693936,1611087694030,94,2
8,29.6,94,0,0,0,1611087707,967997,1611087707967,1611087708054,87,7
9,29.6,94,0,0,0,1611087721,999997,1611087721999,1611087722086,87,0
10,29.5,94,0,0,0,1611087736,30996,1611087736030,1611087736116,86,1
11,29.5,94,0,0,0,1611087750,61996,1611087750061,1611087750149,88,2
12,29.5,94,0,0,0,1611087764,92996,1611087764092,1611087764173,81,7
13,29.5,94,0,0,0,1611087778,123996,1611087778123,1611087778202,79,2
14,29.5,94,0,0,0,1611087792,154994,1611087792154,1611087792230,76,3
