id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,15.65,0,1611161064,557884,1611161064557,1611161064826,269,0
1,29.6,95,0,15.68,0,1611161085,602884,1611161085602,1611161085880,278,9
2,29.5,95,0,14.95,0,1611161106,647884,1611161106647,1611161106871,224,54
3,29.5,95,0,13.68,0,1611161127,692883,1611161127692,1611161127966,274,50
4,29.4,95,0,14.07,0,1611161148,738883,1611161148738,1611161148958,220,54
5,29.5,95,0,14.46,0,1611161169,783882,1611161169783,1611161169953,170,50
6,29.4,95,0,15.51,0,1611161190,827882,1611161190827,1611161191043,216,46
7,29.5,95,0,15.73,0,1611161211,872881,1611161211872,1611161212138,266,50
8,29.5,95,0,15.75,0,1611161232,917881,1611161232917,1611161233132,215,51
9,29.5,95,0,15.68,0,1611161253,962881,1611161253962,1611161254224,262,47
10,29.5,95,0,16,0,1611161275,7880,1611161275007,1611161275215,208,54
11,29.5,95,0,15.9,0,1611161296,53880,1611161296053,1611161296310,257,49
12,29.5,95,0,15.65,0,1611161317,98879,1611161317098,1611161317302,204,53
13,29.5,95,0,15.38,0,1611161338,141879,1611161338141,1611161338306,165,39
14,29.5,95,0,15.24,0,1611161359,186879,1611161359186,1611161359386,200,35
