id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.7,95,0,13.7241,0,1611155815,871464,1611155815871,1611155816035,164,0
1,28.7,95,0,13.6752,0,1611155833,910463,1611155833910,1611155834030,120,44
2,28.6,95,0,13.2112,0,1611155851,950463,1611155851950,1611155852043,93,27
3,28.7,95,0,12.8938,0,1611155869,990463,1611155869990,1611155870178,188,95
4,28.7,95,0,12.4542,0,1611155888,29461,1611155888029,1611155888201,172,16
5,28.7,95,0,12.381,0,1611155906,68462,1611155906068,1611155906223,155,17
6,28.7,95,0,12.21,0,1611155924,108461,1611155924108,1611155924242,134,21
7,28.7,95,0,12.8938,0,1611155942,147460,1611155942147,1611155942268,121,13
8,28.7,95,0,12.2833,0,1611155960,186460,1611155960186,1611155960393,207,86
9,28.7,95,0,12.3565,0,1611155978,225460,1611155978225,1611155978413,188,19
10,28.8,95,0,12.7717,0,1611155996,264459,1611155996264,1611155996436,172,16
11,28.8,95,0,12.2344,0,1611156014,303459,1611156014303,1611156014458,155,17
12,28.8,95,0,12.1856,0,1611156032,342458,1611156032342,1611156032480,138,17
13,28.7,95,0,12.0391,0,1611156050,381458,1611156050381,1611156050503,122,16
14,28.7,95,0,13.4554,0,1611156068,420458,1611156068420,1611156068527,107,15
