id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,0,0,1611093183,688840,1611093183688,1611093183953,265,0
1,30,95,0,0,0,1611093197,223839,1611093197223,1611093197470,247,18
2,30,95,0,0,0,1611093210,758839,1611093210758,1611093210986,228,19
3,30.1,95,0,0,0,1611093224,293839,1611093224293,1611093224605,312,84
4,29.9,95,0,0,0,1611093237,828839,1611093237828,1611093238122,294,18
5,30,95,0,0,0,1611093251,364838,1611093251364,1611093251639,275,19
6,30,94,0,0,0,1611093264,899838,1611093264899,1611093265160,261,14
7,30,94,0,0,0,1611093278,434838,1611093278434,1611093278671,237,24
8,30.1,94,0,0,0,1611093291,970838,1611093291970,1611093292188,218,19
9,30.1,94,0,0,0,1611093305,505837,1611093305505,1611093305806,301,83
10,30.1,94,0,0,0,1611093319,40837,1611093319040,1611093319324,284,17
11,30.1,94,0,0,0,1611093332,575837,1611093332575,1611093332840,265,19
12,30.1,94,0,0,0,1611093346,110836,1611093346110,1611093346357,247,18
13,30.1,94,0,0,0,1611093359,645836,1611093359645,1611093359875,230,17
14,30.1,94,0,0,0,1611093373,180836,1611093373180,1611093373491,311,81
