id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,94,0,0,0,1611087914,608818,1611087914608,1611087914701,93,0
1,29.6,94,0,0,0,1611087927,889818,1611087927889,1611087928015,126,33
2,29.5,94,0,0,0,1611087941,170817,1611087941170,1611087941324,154,28
3,29.5,94,0,0,0,1611087954,451817,1611087954451,1611087954533,82,72
4,29.5,95,0,0,0,1611087967,732817,1611087967732,1611087967845,113,31
5,29.4,95,0,0,0,1611087981,13817,1611087981013,1611087981157,144,31
6,29.4,95,0,0,0,1611087994,294816,1611087994294,1611087994469,175,31
7,29.4,95,0,0,0,1611088007,576816,1611088007576,1611088007678,102,73
8,29.2,95,0,0,0,1611088020,856816,1611088020856,1611088020991,135,33
9,29.4,95,0,0,0,1611088034,137822,1611088034137,1611088034302,165,30
10,29.4,95,0,0,0,1611088047,418815,1611088047418,1611088047511,93,72
11,29.3,95,0,0,0,1611088060,699815,1611088060699,1611088060823,124,31
12,29.3,95,0,0,0,1611088073,980815,1611088073980,1611088074137,157,33
13,29.3,95,0,0,0,1611088087,261814,1611088087261,1611088087345,84,73
14,29.4,95,0,0,0,1611088100,542814,1611088100542,1611088100605,63,21
