id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.4,95,0,0.05,0,1611086154,133655,1611086154133,1611086154467,334,0
1,29.4,94,0,0.02,0,1611086168,164654,1611086168164,1611086168488,324,10
2,29.4,95,0,0.02,0,1611086182,195654,1611086182195,1611086182516,321,3
3,29.4,95,0,0.05,0,1611086196,226654,1611086196226,1611086196546,320,1
4,29.4,95,0,0.07,0,1611086210,257653,1611086210257,1611086210574,317,3
5,29.4,95,0,0.05,0,1611086224,288653,1611086224288,1611086224602,314,3
6,29.4,95,0,0.12,0,1611086238,319653,1611086238319,1611086238632,313,1
7,29.4,95,0,0,0,1611086252,350653,1611086252350,1611086252660,310,3
8,29.4,95,0,0,0,1611086266,381652,1611086266381,1611086266688,307,3
9,29.4,95,0,0,0,1611086280,412652,1611086280412,1611086280717,305,2
10,29.4,95,0,0.05,0,1611086294,443652,1611086294443,1611086294745,302,3
11,29.4,95,0,0.02,0,1611086308,474652,1611086308474,1611086308774,300,2
12,29.3,95,0,0.02,0,1611086322,505651,1611086322505,1611086322803,298,2
13,29.3,95,0,0.02,0,1611086336,536651,1611086336536,1611086336832,296,2
14,29.3,95,0,0.05,0,1611086350,567651,1611086350567,1611086350794,227,69
