id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,0,0,1611093504,719643,1611093504719,1611093504974,255,0
1,29.9,95,0,0,0,1611093517,3643,1611093517003,1611093517261,258,3
2,29.8,95,0,0,0,1611093529,287642,1611093529287,1611093529564,277,19
3,29.9,95,0,0,0,1611093541,571642,1611093541571,1611093541735,164,113
4,29.8,95,0,0,0,1611093553,856642,1611093553856,1611093553999,143,21
5,29.9,95,0,0,0,1611093566,140642,1611093566140,1611093566311,171,28
6,29.8,95,0,0,0,1611093578,425641,1611093578425,1611093578567,142,29
7,29.7,95,0,0,0,1611093590,710640,1611093590710,1611093590887,177,35
8,29.7,95,0,0,0,1611093602,995641,1611093602995,1611093603175,180,3
9,29.7,95,0,0,0,1611093615,281640,1611093615281,1611093615458,177,3
10,29.8,95,0,0,0,1611093627,566639,1611093627566,1611093627705,139,38
11,29.8,95,0,0,0,1611093639,849639,1611093639849,1611093639990,141,2
12,29.7,95,0,0,0,1611093652,134639,1611093652134,1611093652272,138,3
13,29.8,95,0,0,0,1611093664,417639,1611093664417,1611093664555,138,0
14,29.8,95,0,0,0,1611093676,700638,1611093676700,1611093676835,135,3
