id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.4,95,0,12.45,0,1611154506,595858,1611154506595,1611154506837,242,0
1,28.4,95,0,12.43,0,1611154522,884858,1611154522884,1611154523118,234,8
2,28.5,95,0,14.33,0,1611154539,173858,1611154539173,1611154539398,225,9
3,28.4,95,0,14.24,0,1611154555,462857,1611154555462,1611154555779,317,92
4,28.4,95,0,14.09,0,1611154571,751857,1611154571751,1611154571974,223,94
5,28.5,95,0,13.63,0,1611154588,40857,1611154588040,1611154588241,201,22
6,28.5,95,0,14.07,0,1611154604,329856,1611154604329,1611154604525,196,5
7,28.4,95,0,14.46,0,1611154620,619856,1611154620619,1611154620805,186,10
8,28.4,95,0,13.94,0,1611154636,908856,1611154636908,1611154637089,181,5
9,28.6,95,0,12.82,0,1611154653,197855,1611154653197,1611154653367,170,11
10,28.4,95,0,12.89,0,1611154669,486855,1611154669486,1611154669649,163,7
11,28.4,95,0,13.92,0,1611154685,774855,1611154685774,1611154686032,258,95
12,28.4,95,0,13.75,0,1611154702,64854,1611154702064,1611154702314,250,8
13,28.4,95,0,13.97,0,1611154718,354854,1611154718354,1611154718598,244,6
14,28.4,95,0,13.75,0,1611154734,643854,1611154734643,1611154734876,233,11
