id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,0,0,1611091494,454497,1611091494454,1611091494595,141,0
1,30.2,95,0,0,0,1611091507,989496,1611091507989,1611091508191,202,61
2,30.2,95,0,0,0,1611091521,524496,1611091521524,1611091521714,190,12
3,30.3,95,0,0,0,1611091535,60496,1611091535060,1611091535224,164,26
4,30.2,95,0,0,0,1611091548,595496,1611091548595,1611091548844,249,85
5,30.2,95,0,0,0,1611091562,130495,1611091562130,1611091562360,230,19
6,30.3,95,0,0,0,1611091575,666495,1611091575666,1611091575876,210,20
7,30.2,94,0,0,0,1611091589,201495,1611091589201,1611091589393,192,18
8,30.2,95,0,0,0,1611091602,736495,1611091602736,1611091602910,174,18
9,30.2,95,0,0,0,1611091616,272494,1611091616272,1611091616429,157,17
10,30.3,95,0,0,0,1611091629,807494,1611091629807,1611091630046,239,82
11,30.3,95,0,0,0,1611091643,342494,1611091643342,1611091643563,221,18
12,30.3,94,0,0,0,1611091656,877493,1611091656877,1611091657078,201,20
13,30.2,95,0,0,0,1611091670,412493,1611091670412,1611091670615,203,2
14,30.2,95,0,0,0,1611091683,947493,1611091683947,1611091684113,166,37
