id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,94,0,0,0,1611086908,17678,1611086908017,1611086908159,142,0
1,29.6,94,0,0,0,1611086920,548678,1611086920548,1611086920711,163,21
2,29.6,94,0,0,0,1611086933,79677,1611086933079,1611086933306,227,64
3,29.6,94,0,0,0,1611086945,610677,1611086945610,1611086945799,189,38
4,29.6,94,0,0,0,1611086958,140677,1611086958140,1611086958395,255,66
5,29.6,94,0,0,0,1611086970,671677,1611086970671,1611086970888,217,38
6,29.5,94,0,0,0,1611086983,202676,1611086983202,1611086983379,177,40
7,29.5,94,0,0,0,1611086995,733676,1611086995733,1611086995974,241,64
8,29.5,94,0,0,0,1611087008,264676,1611087008264,1611087008468,204,37
9,29.6,94,0,0,0,1611087020,795676,1611087020795,1611087020964,169,35
10,29.6,94,0,0,0,1611087033,326675,1611087033326,1611087033556,230,61
11,29.6,94,0,0,0,1611087045,857675,1611087045857,1611087046048,191,39
12,29.6,94,0,0,0,1611087058,388675,1611087058388,1611087058542,154,37
13,29.6,94,0,0,0,1611087070,919675,1611087070919,1611087071135,216,62
14,29.6,94,0,0,0,1611087083,450674,1611087083450,1611087083628,178,38
