id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.700001,95,0,0,0,1611176389,746096,1611176389746,1611176389946,200,0
1,28.700001,95,0,0,0,1611176410,792095,1611176410792,1611176410939,147,53
2,28.9,95,0,0,0,1611176431,837095,1611176431837,1611176432030,193,46
3,28.9,95,0,0,0,1611176452,882094,1611176452882,1611176453025,143,50
4,28.9,95,0,0,0,1611176473,926094,1611176473926,1611176474119,193,50
5,29,95,0,0,0,1611176494,971093,1611176494971,1611176495111,140,53
6,28.9,95,0,0,0,1611176516,17093,1611176516017,1611176516205,188,48
7,29,95,0,0,0,1611176537,61093,1611176537061,1611176537197,136,52
8,29,95,0,0,0,1611176558,106092,1611176558106,1611176558292,186,50
9,29,95,0,0,0,1611176579,151092,1611176579151,1611176579284,133,53
10,28.9,95,0,0,0,1611176600,196090,1611176600196,1611176600376,180,47
11,29,95,0,0,0,1611176621,242090,1611176621242,1611176621368,126,54
12,29,95,0,0,0,1611176642,287090,1611176642287,1611176642459,172,46
13,29,95,0,0,0,1611176663,332089,1611176663332,1611176663454,122,50
14,29,95,0,0,0,1611176684,377089,1611176684377,1611176684546,169,47
